0 300 -0.780046
1 400 -0.780046
2 500 -0.780046
3 600 -0.77844
4 700 -0.777278
5 800 -0.777278
6 900 -0.777278
7 1000 -0.777278
8 1100 -0.760414
9 1200 -0.760414
10 1300 -0.752136
11 1400 -0.752136
12 1500 -0.752136
13 1600 -0.752136
14 1700 -0.752136
15 1800 -0.752136
16 1900 -0.752136
17 2000 -0.752136
18 2100 -0.752136
19 2200 -0.752136
20 2300 -0.752136
21 2400 -0.752136
22 2500 -0.752136
23 2600 -0.752136
24 2700 0.598345
25 2800 0.598345
26 2900 0.598345
27 3000 0.598345
28 3100 0.598345
29 3200 0.598345
30 3300 0.598345
31 3400 0.598345
32 3500 0.598345
33 3600 0.598345
34 3700 0.646081
35 3800 0.646081
36 3900 0.668872
37 4000 0.668872
38 4100 0.668872
39 4200 0.668872
40 4300 0.668872
41 4400 0.93222
42 4500 0.93222
43 4600 0.93222
44 4700 0.93222
45 4800 0.93222
46 4900 0.93222
47 5000 0.93222
48 5100 0.93222
49 5200 0.93222
50 5300 0.93222
51 5400 0.93222
52 5500 0.93222
53 5600 0.93222
54 5700 0.93222
55 5800 0.93222
56 5900 0.93222
57 6000 0.93222
58 6100 0.93222
59 6200 0.999124
60 6300 0.999124
61 6400 0.999124
62 6500 0.999124
63 6600 0.999124
64 6700 0.999124
65 6800 0.999124
66 6900 0.999124
67 7000 0.999124
68 7100 0.999124
69 7200 0.999124
70 7300 0.999124
71 7400 0.999124
72 7500 0.999124
73 7600 0.999124
74 7700 0.999124
75 7800 0.999124
76 7900 0.999124
77 8000 0.999124
78 8100 0.999124
79 8200 0.999124
80 8300 0.999124
81 8400 0.999124
82 8500 0.999124
83 8600 0.999124
84 8700 0.999124
85 8800 0.999124
86 8900 0.999124
87 9000 0.999124
88 9100 0.999124
89 9200 0.999124
90 9300 0.999124
91 9400 0.999124
92 9500 0.999124
93 9600 0.999124
94 9700 0.999124
95 9800 0.999124
96 9900 0.999124
97 10000 0.999124
98 10100 0.999124
99 10200 0.999124
100 10300 0.999124
101 10400 0.999124
102 10500 0.999124
103 10600 0.999124
104 10700 0.999124
105 10800 0.999124
106 10900 0.999124
107 11000 0.999124
108 11100 0.999124
109 11200 0.999124
110 11300 0.999124
111 11400 0.999124
112 11500 0.999124
113 11600 0.999124
114 11700 0.999124
115 11800 0.999124
116 11900 0.999124
117 12000 0.999124
118 12100 0.999124
119 12200 0.999124
120 12300 0.999124
121 12400 0.999124
122 12500 0.999124
123 12600 0.999124
124 12700 0.999124
125 12800 0.999124
126 12900 0.999124
127 13000 0.999124
128 13100 0.999124
129 13200 0.999124
130 13300 0.999124
131 13400 0.999124
132 13500 0.999124
133 13600 0.999124
134 13700 0.999124
135 13800 0.999124
136 13900 0.999124
137 14000 0.999124
138 14100 0.999124
139 14200 0.999124
140 14300 0.998709
141 14400 0.998709
142 14500 0.998709
143 14600 0.998709
144 14700 0.998709
145 14800 0.998709
146 14900 0.998709
147 15000 0.998709
148 15100 0.998709
149 15200 0.998709
150 15300 0.998709
151 15400 0.998709
152 15500 0.998709
153 15600 0.998709
154 15700 0.998709
155 15800 0.998709
156 15900 0.998709
157 16000 0.998709
158 16100 0.998709
159 16200 0.998709
160 16300 0.998709
161 16400 0.998709
162 16500 0.998709
163 16600 0.998709
164 16700 0.998709
165 16800 0.998709
166 16900 0.998709
167 17000 0.998709
168 17100 0.998709
169 17200 0.998709
170 17300 0.998709
171 17400 0.998709
172 17500 0.998709
173 17600 0.998709
174 17700 0.998709
175 17800 0.998709
